X,Y,walkability
9457209.14405693,7652115.97043839,0
9457209.14405693,7652110.97043839,0
9457209.14405693,7652105.97043839,0
9457209.14405693,7652100.97043839,0
9457209.14405693,7652095.97043839,0
9457209.14405693,7652090.97043839,0
9457209.14405693,7652085.97043839,0
9457209.14405693,7652080.97043839,0
9457209.14405693,7652075.97043839,0
9457209.14405693,7652070.97043839,0
9457209.14405693,7652065.97043839,1
9457209.14405693,7652060.97043839,0
9457209.14405693,7652055.97043839,0
9457209.14405693,7652050.97043839,0
9457209.14405693,7652045.97043839,0
9457209.14405693,7652040.97043839,0
9457209.14405693,7652035.97043839,0
9457209.14405693,7652030.97043839,0
9457209.14405693,7652025.97043839,0
9457209.14405693,7652020.97043839,0
9457209.14405693,7652015.97043839,0
9457209.14405693,7652010.97043839,0
9457209.14405693,7652005.97043839,0
9457209.14405693,7652000.97043839,0
9457209.14405693,7651995.97043839,0
9457209.14405693,7651990.97043839,0
9457209.14405693,7651985.97043839,0
9457209.14405693,7651980.97043839,0
9457209.14405693,7651975.97043839,0
9457209.14405693,7651970.97043839,0
9457209.14405693,7651965.97043839,0
9457209.14405693,7651960.97043839,0
9457209.14405693,7651955.97043839,0
9457209.14405693,7651950.97043839,0
9457209.14405693,7651945.97043839,0
9457209.14405693,7651940.97043839,0
9457209.14405693,7651935.97043839,0
9457209.14405693,7651930.97043839,0
9457209.14405693,7651925.97043839,0
9457209.14405693,7651920.97043839,0
9457209.14405693,7651915.97043839,0
9457209.14405693,7651910.97043839,1
9457209.14405693,7651905.97043839,0
9457209.14405693,7651900.97043839,0
9457209.14405693,7651895.97043839,0
9457209.14405693,7651890.97043839,0
9457209.14405693,7651885.97043839,0
9457209.14405693,7651880.97043839,0
9457209.14405693,7651875.97043839,0
9457209.14405693,7651870.97043839,0
9457209.14405693,7651865.97043839,0
9457209.14405693,7651860.97043839,0
9457209.14405693,7651855.97043839,1
9457209.14405693,7651850.97043839,0
9457209.14405693,7651845.97043839,0
9457209.14405693,7651840.97043839,0
9457209.14405693,7651835.97043839,0
9457209.14405693,7651830.97043839,0
9457209.14405693,7651825.97043839,0
9457209.14405693,7651820.97043839,0
9457209.14405693,7651815.97043839,1
9457209.14405693,7651810.97043839,0
9457209.14405693,7651805.97043839,1
9457209.14405693,7651800.97043839,0
9457209.14405693,7651795.97043839,0
9457209.14405693,7651790.97043839,0
9457209.14405693,7651785.97043839,0
9457209.14405693,7651780.97043839,0
9457209.14405693,7651775.97043839,0
9457209.14405693,7651770.97043839,0
9457209.14405693,7651765.97043839,0
9457209.14405693,7651760.97043839,0
9457209.14405693,7651755.97043839,0
9457209.14405693,7651750.97043839,0
9457209.14405693,7651745.97043839,0
9457209.14405693,7651740.97043839,0
9457209.14405693,7651735.97043839,0
9457209.14405693,7651730.97043839,0
9457209.14405693,7651725.97043839,0
9457209.14405693,7651720.97043839,0
9457209.14405693,7651715.97043839,0
9457209.14405693,7651710.97043839,0
9457209.14405693,7651705.97043839,0
9457209.14405693,7651700.97043839,0
9457209.14405693,7651695.97043839,1
9457209.14405693,7651690.97043839,0
9457209.14405693,7651685.97043839,0
9457209.14405693,7651680.97043839,0
9457209.14405693,7651675.97043839,0
9457209.14405693,7651670.97043839,0
9457209.14405693,7651665.97043839,0
9457209.14405693,7651660.97043839,0
9457209.14405693,7651655.97043839,0
9457209.14405693,7651650.97043839,0
9457209.14405693,7651645.97043839,0
9457209.14405693,7651640.97043839,0
9457209.14405693,7651635.97043839,0
9457209.14405693,7651630.97043839,0
9457209.14405693,7651625.97043839,0
9457209.14405693,7651620.97043839,0
9457209.14405693,7651615.97043839,0
9457209.14405693,7651610.97043839,0
9457209.14405693,7651605.97043839,1
9457209.14405693,7651600.97043839,0
9457209.14405693,7651595.97043839,0
9457209.14405693,7651590.97043839,0
9457209.14405693,7651585.97043839,0
9457209.14405693,7651580.97043839,0
9457209.14405693,7651575.97043839,0
9457209.14405693,7651570.97043839,0
9457209.14405693,7651565.97043839,0
9457209.14405693,7651560.97043839,0
9457209.14405693,7651555.97043839,0
9457209.14405693,7651550.97043839,0
9457209.14405693,7651545.97043839,0
9457209.14405693,7651540.97043839,0
9457209.14405693,7651535.97043839,0
9457209.14405693,7651530.97043839,0
9457209.14405693,7651525.97043839,0
9457209.14405693,7651520.97043839,0
9457209.14405693,7651515.97043839,0
9457209.14405693,7651510.97043839,0
9457209.14405693,7651505.97043839,0
9457209.14405693,7651500.97043839,0
9457209.14405693,7651495.97043839,0
9457209.14405693,7651490.97043839,0
9457209.14405693,7651485.97043839,0
9457209.14405693,7651480.97043839,0
9457209.14405693,7651475.97043839,0
9457209.14405693,7651470.97043839,0
9457209.14405693,7651465.97043839,1
9457209.14405693,7651460.97043839,0
9457209.14405693,7651455.97043839,0
9457209.14405693,7651450.97043839,0
9457209.14405693,7651445.97043839,0
9457209.14405693,7651440.97043839,0
9457209.14405693,7651435.97043839,0
9457209.14405693,7651430.97043839,0
9457209.14405693,7651425.97043839,0
9457209.14405693,7651420.97043839,0
9457209.14405693,7651415.97043839,0
9457209.14405693,7651410.97043839,0
9457209.14405693,7651405.97043839,0
9457209.14405693,7651400.97043839,0
9457209.14405693,7651395.97043839,0
9457209.14405693,7651390.97043839,0
9457209.14405693,7651385.97043839,0
9457209.14405693,7651380.97043839,0
9457209.14405693,7651375.97043839,1
9457209.14405693,7651370.97043839,0
9457209.14405693,7651365.97043839,0
9457209.14405693,7651360.97043839,0
9457209.14405693,7651355.97043839,1
9457209.14405693,7651350.97043839,0
9457209.14405693,7651345.97043839,0
9457209.14405693,7651340.97043839,1
9457209.14405693,7651335.97043839,0
9457209.14405693,7651330.97043839,0
9457209.14405693,7651325.97043839,0
9457209.14405693,7651320.97043839,0
9457209.14405693,7651315.97043839,0
9457209.14405693,7651310.97043839,0
9457209.14405693,7651305.97043839,0
9457209.14405693,7651300.97043839,0
9457209.14405693,7651295.97043839,0
9457209.14405693,7651290.97043839,0
9457209.14405693,7651285.97043839,0
9457209.14405693,7651280.97043839,0
9457209.14405693,7651275.97043839,0
9457209.14405693,7651270.97043839,0
9457209.14405693,7651265.97043839,0
9457209.14405693,7651260.97043839,0
9457209.14405693,7651255.97043839,0
9457209.14405693,7651250.97043839,0
9457209.14405693,7651245.97043839,0
9457209.14405693,7651240.97043839,0
9457209.14405693,7651235.97043839,0
9457209.14405693,7651230.97043839,0
9457209.14405693,7651225.97043839,0
9457209.14405693,7651220.97043839,0
9457209.14405693,7651215.97043839,0
9457209.14405693,7651210.97043839,0
9457209.14405693,7651205.97043839,0
9457209.14405693,7651200.97043839,0
9457209.14405693,7651195.97043839,0
9457209.14405693,7651190.97043839,0
9457209.14405693,7651185.97043839,0
9457209.14405693,7651180.97043839,0
9457209.14405693,7651175.97043839,0
9457209.14405693,7651170.97043839,0
9457209.14405693,7651165.97043839,0
9457209.14405693,7651160.97043839,0
9457209.14405693,7651155.97043839,0
9457209.14405693,7651150.97043839,0
9457209.14405693,7651145.97043839,0
9457209.14405693,7651140.97043839,0
9457209.14405693,7651135.97043839,0
9457209.14405693,7651130.97043839,0
9457209.14405693,7651125.97043839,0
9457209.14405693,7651120.97043839,0
9457209.14405693,7651115.97043839,0
9457209.14405693,7651110.97043839,0
9457209.14405693,7651105.97043839,0
9457209.14405693,7651100.97043839,0
9457209.14405693,7651095.97043839,0
9457209.14405693,7651090.97043839,0
9457209.14405693,7651085.97043839,0
9457209.14405693,7651080.97043839,0
9457209.14405693,7651075.97043839,0
9457209.14405693,7651070.97043839,0
9457209.14405693,7651065.97043839,0
9457209.14405693,7651060.97043839,0
9457209.14405693,7651055.97043839,0
9457209.14405693,7651050.97043839,0
9457209.14405693,7651045.97043839,0
9457209.14405693,7651040.97043839,0
9457209.14405693,7651035.97043839,0
9457209.14405693,7651030.97043839,0
9457209.14405693,7651025.97043839,0
9457209.14405693,7651020.97043839,0
9457209.14405693,7651015.97043839,0
9457209.14405693,7651010.97043839,0
9457209.14405693,7651005.97043839,0
9457209.14405693,7651000.97043839,0
9457209.14405693,7650995.97043839,0
9457209.14405693,7650990.97043839,0
9457209.14405693,7650985.97043839,0
9457209.14405693,7650980.97043839,0
9457209.14405693,7650975.97043839,0
9457209.14405693,7650970.97043839,0
9457209.14405693,7650965.97043839,0
9457209.14405693,7650960.97043839,0
9457209.14405693,7650955.97043839,0
9457209.14405693,7650950.97043839,0
9457209.14405693,7650945.97043839,0
9457209.14405693,7650940.97043839,0
9457209.14405693,7650935.97043839,0
9457209.14405693,7650930.97043839,0
9457209.14405693,7650925.97043839,0
9457209.14405693,7650920.97043839,0
9457209.14405693,7650915.97043839,0
9457209.14405693,7650910.97043839,0
9457209.14405693,7650905.97043839,0
9457209.14405693,7650900.97043839,0
9457209.14405693,7650895.97043839,0
9457209.14405693,7650890.97043839,0
9457209.14405693,7650885.97043839,0
9457209.14405693,7650880.97043839,0
9457209.14405693,7650875.97043839,0
9457209.14405693,7650870.97043839,0
9457214.14405693,7654720.97043839,0
9457214.14405693,7654715.97043839,0
9457214.14405693,7654710.97043839,0
9457214.14405693,7654705.97043839,0
9457214.14405693,7654700.97043839,0
9457214.14405693,7654695.97043839,0
9457214.14405693,7654690.97043839,0
9457214.14405693,7654685.97043839,0
9457214.14405693,7654680.97043839,0
9457214.14405693,7654675.97043839,0
9457214.14405693,7654670.97043839,0
9457214.14405693,7654665.97043839,0
9457214.14405693,7654660.97043839,0
9457214.14405693,7654655.97043839,0
9457214.14405693,7654650.97043839,0
9457214.14405693,7654645.97043839,0
9457214.14405693,7654640.97043839,0
9457214.14405693,7654635.97043839,0
9457214.14405693,7654630.97043839,0
9457214.14405693,7654625.97043839,0
9457214.14405693,7654620.97043839,0
9457214.14405693,7654615.97043839,0
9457214.14405693,7654610.97043839,0
9457214.14405693,7654605.97043839,0
9457214.14405693,7654600.97043839,0
9457214.14405693,7654595.97043839,0
9457214.14405693,7654590.97043839,0
9457214.14405693,7654585.97043839,0
9457214.14405693,7654580.97043839,0
9457214.14405693,7654575.97043839,0
9457214.14405693,7654570.97043839,0
9457214.14405693,7654565.97043839,0
9457214.14405693,7654560.97043839,0
9457214.14405693,7654555.97043839,0
9457214.14405693,7654550.97043839,0
9457214.14405693,7654545.97043839,0
9457214.14405693,7654540.97043839,0
9457214.14405693,7654535.97043839,0
9457214.14405693,7654530.97043839,0
9457214.14405693,7654525.97043839,0
9457214.14405693,7654520.97043839,0
9457214.14405693,7654515.97043839,0
9457214.14405693,7654510.97043839,0
9457214.14405693,7654505.97043839,0
9457214.14405693,7654500.97043839,0
9457214.14405693,7654495.97043839,0
9457214.14405693,7654490.97043839,0
9457214.14405693,7654485.97043839,0
9457214.14405693,7654480.97043839,0
9457214.14405693,7654475.97043839,0
9457214.14405693,7654470.97043839,0
9457214.14405693,7654465.97043839,0
9457214.14405693,7654460.97043839,0
9457214.14405693,7654455.97043839,0
9457214.14405693,7654450.97043839,0
9457214.14405693,7654445.97043839,0
9457214.14405693,7654440.97043839,0
9457214.14405693,7654435.97043839,0
9457214.14405693,7654430.97043839,0
9457214.14405693,7654425.97043839,0
9457214.14405693,7654420.97043839,0
9457214.14405693,7654415.97043839,0
9457214.14405693,7654410.97043839,0
9457214.14405693,7654405.97043839,0
9457214.14405693,7654400.97043839,0
9457214.14405693,7654395.97043839,0
9457214.14405693,7654390.97043839,0
9457214.14405693,7654385.97043839,0
9457214.14405693,7654380.97043839,0
9457214.14405693,7654375.97043839,0
9457214.14405693,7654370.97043839,0
9457214.14405693,7654365.97043839,0
9457214.14405693,7654360.97043839,0
9457214.14405693,7654355.97043839,0
9457214.14405693,7654350.97043839,0
9457214.14405693,7654345.97043839,0
9457214.14405693,7654340.97043839,0
9457214.14405693,7654335.97043839,0
9457214.14405693,7654330.97043839,0
9457214.14405693,7654325.97043839,0
9457214.14405693,7654320.97043839,0
9457214.14405693,7654315.97043839,0
9457214.14405693,7654310.97043839,0
9457214.14405693,7654305.97043839,0
9457214.14405693,7654300.97043839,0
9457214.14405693,7654295.97043839,0
9457214.14405693,7654290.97043839,0
9457214.14405693,7654285.97043839,0
9457214.14405693,7654280.97043839,0
9457214.14405693,7654275.97043839,0
9457214.14405693,7654270.97043839,0
9457214.14405693,7654265.97043839,0
9457214.14405693,7654260.97043839,0
9457214.14405693,7654255.97043839,0
9457214.14405693,7654250.97043839,0
9457214.14405693,7654245.97043839,0
9457214.14405693,7654240.97043839,0
9457214.14405693,7654235.97043839,0
9457214.14405693,7654230.97043839,0
9457214.14405693,7654225.97043839,0
9457214.14405693,7654220.97043839,0
9457214.14405693,7654215.97043839,0
9457214.14405693,7654210.97043839,0
9457214.14405693,7654205.97043839,0
9457214.14405693,7654200.97043839,0
9457214.14405693,7654195.97043839,0
9457214.14405693,7654190.97043839,0
9457214.14405693,7654185.97043839,0
9457214.14405693,7654180.97043839,0
9457214.14405693,7654175.97043839,0
9457214.14405693,7654170.97043839,0
9457214.14405693,7654165.97043839,0
9457214.14405693,7654160.97043839,0
9457214.14405693,7654155.97043839,0
9457214.14405693,7654150.97043839,0
9457214.14405693,7654145.97043839,0
9457214.14405693,7654140.97043839,0
9457214.14405693,7654135.97043839,0
9457214.14405693,7654130.97043839,0
9457214.14405693,7654125.97043839,0
9457214.14405693,7654120.97043839,0
9457214.14405693,7654115.97043839,0
9457214.14405693,7654110.97043839,0
9457214.14405693,7654105.97043839,0
9457214.14405693,7654100.97043839,0
9457214.14405693,7654095.97043839,0
9457214.14405693,7654090.97043839,0
9457214.14405693,7654085.97043839,0
9457214.14405693,7654080.97043839,0
9457214.14405693,7654075.97043839,0
9457214.14405693,7654070.97043839,0
9457214.14405693,7654065.97043839,0
9457214.14405693,7654060.97043839,0
9457214.14405693,7654055.97043839,0
9457214.14405693,7654050.97043839,0
9457214.14405693,7654045.97043839,0
9457214.14405693,7654040.97043839,0
9457214.14405693,7654035.97043839,0
9457214.14405693,7654030.97043839,0
9457214.14405693,7654025.97043839,0
9457214.14405693,7654020.97043839,0
9457214.14405693,7654015.97043839,0
9457214.14405693,7654010.97043839,0
9457214.14405693,7654005.97043839,0
9457214.14405693,7654000.97043839,0
9457214.14405693,7653995.97043839,0
9457214.14405693,7653990.97043839,0
9457214.14405693,7653985.97043839,0
9457214.14405693,7653980.97043839,0
9457214.14405693,7653975.97043839,0
9457214.14405693,7653970.97043839,0
9457214.14405693,7653965.97043839,0
9457214.14405693,7653960.97043839,0
9457214.14405693,7653955.97043839,0
9457214.14405693,7653950.97043839,0
9457214.14405693,7653945.97043839,0
9457214.14405693,7653940.97043839,0
9457214.14405693,7653935.97043839,0
9457214.14405693,7653930.97043839,0
9457214.14405693,7653925.97043839,0
9457214.14405693,7653920.97043839,0
9457214.14405693,7653915.97043839,0
9457214.14405693,7653910.97043839,0
9457214.14405693,7653905.97043839,0
9457214.14405693,7653900.97043839,0
9457214.14405693,7653895.97043839,0
9457214.14405693,7653890.97043839,0
9457214.14405693,7653885.97043839,0
9457214.14405693,7653880.97043839,0
9457214.14405693,7653875.97043839,0
9457214.14405693,7653870.97043839,0
9457214.14405693,7653865.97043839,0
9457214.14405693,7653860.97043839,0
9457214.14405693,7653855.97043839,0
9457214.14405693,7653850.97043839,0
9457214.14405693,7653845.97043839,0
9457214.14405693,7653840.97043839,0
9457214.14405693,7653835.97043839,0
9457214.14405693,7653830.97043839,0
9457214.14405693,7653825.97043839,0
9457214.14405693,7653820.97043839,0
9457214.14405693,7653815.97043839,0
9457214.14405693,7653810.97043839,0
9457214.14405693,7653805.97043839,0
9457214.14405693,7653800.97043839,0
9457214.14405693,7653795.97043839,0
9457214.14405693,7653790.97043839,0
9457214.14405693,7653785.97043839,0
9457214.14405693,7653780.97043839,0
9457214.14405693,7653775.97043839,0
9457214.14405693,7653770.97043839,0
9457214.14405693,7653765.97043839,0
9457214.14405693,7653760.97043839,0
9457214.14405693,7653755.97043839,0
9457214.14405693,7653750.97043839,0
9457214.14405693,7653745.97043839,0
9457214.14405693,7653740.97043839,0
9457214.14405693,7653735.97043839,0
9457214.14405693,7653730.97043839,0
9457214.14405693,7653725.97043839,0
9457214.14405693,7653720.97043839,0
9457214.14405693,7653715.97043839,0
9457214.14405693,7653710.97043839,0
9457214.14405693,7653705.97043839,0
9457214.14405693,7653700.97043839,0
9457214.14405693,7653695.97043839,0
9457214.14405693,7653690.97043839,0
9457214.14405693,7653685.97043839,0
9457214.14405693,7653680.97043839,0
9457214.14405693,7653675.97043839,0
9457214.14405693,7653670.97043839,0
9457214.14405693,7653665.97043839,0
9457214.14405693,7653660.97043839,0
9457214.14405693,7653655.97043839,0
9457214.14405693,7653650.97043839,0
9457214.14405693,7653645.97043839,0
9457214.14405693,7653640.97043839,0
9457214.14405693,7653635.97043839,0
9457214.14405693,7653630.97043839,0
9457214.14405693,7653625.97043839,0
9457214.14405693,7653620.97043839,0
9457214.14405693,7653615.97043839,0
9457214.14405693,7653610.97043839,0
9457214.14405693,7653605.97043839,0
9457214.14405693,7653600.97043839,0
9457214.14405693,7653595.97043839,0
9457214.14405693,7653590.97043839,0
9457214.14405693,7653585.97043839,0
9457214.14405693,7653580.97043839,0
9457214.14405693,7653575.97043839,0
9457214.14405693,7653570.97043839,0
9457214.14405693,7653565.97043839,0
9457214.14405693,7653560.97043839,0
9457214.14405693,7653555.97043839,0
9457214.14405693,7653550.97043839,0
9457214.14405693,7653545.97043839,0
9457214.14405693,7653540.97043839,0
9457214.14405693,7653535.97043839,0
9457214.14405693,7653530.97043839,0
9457214.14405693,7653525.97043839,0
9457214.14405693,7653520.97043839,0
9457214.14405693,7653515.97043839,0
9457214.14405693,7653510.97043839,0
9457214.14405693,7653505.97043839,0
9457214.14405693,7653500.97043839,0
9457214.14405693,7653495.97043839,0
9457214.14405693,7653490.97043839,0
9457214.14405693,7653485.97043839,0
9457214.14405693,7653480.97043839,0
9457214.14405693,7653475.97043839,0
9457214.14405693,7653470.97043839,0
9457214.14405693,7653465.97043839,0
9457214.14405693,7653460.97043839,0
9457214.14405693,7653455.97043839,0
9457214.14405693,7653450.97043839,0
9457214.14405693,7653445.97043839,0
9457214.14405693,7653440.97043839,0
9457214.14405693,7653435.97043839,0
9457214.14405693,7653430.97043839,0
9457214.14405693,7653425.97043839,0
9457214.14405693,7653420.97043839,0
9457214.14405693,7653415.97043839,0
9457214.14405693,7653410.97043839,0
9457214.14405693,7653405.97043839,0
9457214.14405693,7653400.97043839,0
9457214.14405693,7653395.97043839,0
9457214.14405693,7653390.97043839,0
9457214.14405693,7653385.97043839,0
9457214.14405693,7653380.97043839,0
9457214.14405693,7653375.97043839,0
9457214.14405693,7653370.97043839,0
9457214.14405693,7653365.97043839,0
9457214.14405693,7653360.97043839,0
9457214.14405693,7653355.97043839,0
9457214.14405693,7653350.97043839,0
9457214.14405693,7653345.97043839,0
9457214.14405693,7653340.97043839,0
9457214.14405693,7653335.97043839,0
9457214.14405693,7653330.97043839,0
9457214.14405693,7653325.97043839,0
9457214.14405693,7653320.97043839,0
9457214.14405693,7653315.97043839,0
9457214.14405693,7653310.97043839,0
9457214.14405693,7653305.97043839,0
9457214.14405693,7653300.97043839,0
9457214.14405693,7653295.97043839,0
9457214.14405693,7653290.97043839,0
9457214.14405693,7653285.97043839,0
9457214.14405693,7653280.97043839,0
9457214.14405693,7653275.97043839,0
9457214.14405693,7653270.97043839,0
9457214.14405693,7653265.97043839,0
9457214.14405693,7653260.97043839,0
9457214.14405693,7653255.97043839,0
9457214.14405693,7653250.97043839,0
9457214.14405693,7653245.97043839,0
9457214.14405693,7653240.97043839,0
9457214.14405693,7653235.97043839,0
9457214.14405693,7653230.97043839,0
9457214.14405693,7653225.97043839,0
9457214.14405693,7653220.97043839,0
9457214.14405693,7653215.97043839,0
9457214.14405693,7653210.97043839,0
9457214.14405693,7653205.97043839,0
9457214.14405693,7653200.97043839,0
9457214.14405693,7653195.97043839,0
9457214.14405693,7653190.97043839,0
9457214.14405693,7653185.97043839,0
9457214.14405693,7653180.97043839,0
9457214.14405693,7653175.97043839,0
9457214.14405693,7653170.97043839,0
9457214.14405693,7653165.97043839,0
9457214.14405693,7653160.97043839,0
9457214.14405693,7653155.97043839,0
9457214.14405693,7653150.97043839,0
9457214.14405693,7653145.97043839,0
9457214.14405693,7653140.97043839,0
9457214.14405693,7653135.97043839,0
9457214.14405693,7653130.97043839,0
9457214.14405693,7653125.97043839,0
9457214.14405693,7653120.97043839,1
9457214.14405693,7653115.97043839,0
9457214.14405693,7653110.97043839,0
9457214.14405693,7653105.97043839,0
9457214.14405693,7653100.97043839,0
9457214.14405693,7653095.97043839,0
9457214.14405693,7653090.97043839,0
9457214.14405693,7653085.97043839,0
9457214.14405693,7653080.97043839,0
9457214.14405693,7653075.97043839,0
9457214.14405693,7653070.97043839,0
9457214.14405693,7653065.97043839,0
9457214.14405693,7653060.97043839,0
9457214.14405693,7653055.97043839,0
9457214.14405693,7653050.97043839,0
9457214.14405693,7653045.97043839,0
9457214.14405693,7653040.97043839,0
9457214.14405693,7653035.97043839,0
9457214.14405693,7653030.97043839,0
9457214.14405693,7653025.97043839,0
9457214.14405693,7653020.97043839,0
9457214.14405693,7653015.97043839,0
9457214.14405693,7653010.97043839,0
9457214.14405693,7653005.97043839,0
9457214.14405693,7653000.97043839,0
9457214.14405693,7652995.97043839,0
9457214.14405693,7652990.97043839,0
9457214.14405693,7652985.97043839,0
9457214.14405693,7652980.97043839,0
9457214.14405693,7652975.97043839,0
9457214.14405693,7652970.97043839,0
9457214.14405693,7652965.97043839,0
9457214.14405693,7652960.97043839,1
9457214.14405693,7652955.97043839,0
9457214.14405693,7652950.97043839,0
9457214.14405693,7652945.97043839,0
9457214.14405693,7652940.97043839,1
9457214.14405693,7652935.97043839,0
9457214.14405693,7652930.97043839,0
9457214.14405693,7652925.97043839,0
9457214.14405693,7652920.97043839,0
9457214.14405693,7652915.97043839,1
9457214.14405693,7652910.97043839,0
9457214.14405693,7652905.97043839,0
9457214.14405693,7652900.97043839,0
9457214.14405693,7652895.97043839,0
9457214.14405693,7652890.97043839,0
9457214.14405693,7652885.97043839,0
9457214.14405693,7652880.97043839,0
9457214.14405693,7652875.97043839,0
9457214.14405693,7652870.97043839,0
9457214.14405693,7652865.97043839,0
9457214.14405693,7652860.97043839,0
9457214.14405693,7652855.97043839,0
9457214.14405693,7652850.97043839,0
9457214.14405693,7652845.97043839,0
9457214.14405693,7652840.97043839,0
9457214.14405693,7652835.97043839,0
9457214.14405693,7652830.97043839,0
9457214.14405693,7652825.97043839,0
9457214.14405693,7652820.97043839,0
9457214.14405693,7652815.97043839,0
9457214.14405693,7652810.97043839,0
9457214.14405693,7652805.97043839,0
9457214.14405693,7652800.97043839,0
9457214.14405693,7652795.97043839,0
9457214.14405693,7652790.97043839,0
9457214.14405693,7652785.97043839,1
9457214.14405693,7652780.97043839,0
9457214.14405693,7652775.97043839,0
9457214.14405693,7652770.97043839,0
9457214.14405693,7652765.97043839,0
9457214.14405693,7652760.97043839,0
9457214.14405693,7652755.97043839,0
9457214.14405693,7652750.97043839,1
9457214.14405693,7652745.97043839,0
9457214.14405693,7652740.97043839,0
9457214.14405693,7652735.97043839,0
9457214.14405693,7652730.97043839,0
9457214.14405693,7652725.97043839,0
9457214.14405693,7652720.97043839,0
9457214.14405693,7652715.97043839,0
9457214.14405693,7652710.97043839,0
9457214.14405693,7652705.97043839,0
9457214.14405693,7652700.97043839,0
9457214.14405693,7652695.97043839,0
9457214.14405693,7652690.97043839,0
9457214.14405693,7652685.97043839,0
9457214.14405693,7652680.97043839,0
9457214.14405693,7652675.97043839,0
9457214.14405693,7652670.97043839,0
9457214.14405693,7652665.97043839,0
9457214.14405693,7652660.97043839,0
9457214.14405693,7652655.97043839,0
9457214.14405693,7652650.97043839,0
9457214.14405693,7652645.97043839,0
9457214.14405693,7652640.97043839,1
9457214.14405693,7652635.97043839,0
9457214.14405693,7652630.97043839,0
9457214.14405693,7652625.97043839,0
9457214.14405693,7652620.97043839,0
9457214.14405693,7652615.97043839,0
9457214.14405693,7652610.97043839,0
9457214.14405693,7652605.97043839,0
9457214.14405693,7652600.97043839,0
9457214.14405693,7652595.97043839,0
9457214.14405693,7652590.97043839,0
9457214.14405693,7652585.97043839,1
9457214.14405693,7652580.97043839,0
9457214.14405693,7652575.97043839,0
9457214.14405693,7652570.97043839,0
9457214.14405693,7652565.97043839,0
9457214.14405693,7652560.97043839,0
9457214.14405693,7652555.97043839,0
9457214.14405693,7652550.97043839,0
9457214.14405693,7652545.97043839,0
9457214.14405693,7652540.97043839,0
9457214.14405693,7652535.97043839,0
9457214.14405693,7652530.97043839,0
9457214.14405693,7652525.97043839,0
9457214.14405693,7652520.97043839,1
9457214.14405693,7652515.97043839,0
9457214.14405693,7652510.97043839,0
9457214.14405693,7652505.97043839,0
9457214.14405693,7652500.97043839,0
9457214.14405693,7652495.97043839,0
9457214.14405693,7652490.97043839,0
9457214.14405693,7652485.97043839,0
9457214.14405693,7652480.97043839,0
9457214.14405693,7652475.97043839,0
9457214.14405693,7652470.97043839,0
9457214.14405693,7652465.97043839,0
9457214.14405693,7652460.97043839,0
9457214.14405693,7652455.97043839,1
9457214.14405693,7652450.97043839,0
9457214.14405693,7652445.97043839,0
9457214.14405693,7652440.97043839,0
9457214.14405693,7652435.97043839,0
9457214.14405693,7652430.97043839,1
9457214.14405693,7652425.97043839,0
9457214.14405693,7652420.97043839,0
9457214.14405693,7652415.97043839,1
9457214.14405693,7652410.97043839,0
9457214.14405693,7652405.97043839,1
9457214.14405693,7652400.97043839,0
9457214.14405693,7652395.97043839,0
9457214.14405693,7652390.97043839,0
9457214.14405693,7652385.97043839,0
9457214.14405693,7652380.97043839,0
9457214.14405693,7652375.97043839,0
9457214.14405693,7652370.97043839,0
9457214.14405693,7652365.97043839,0
9457214.14405693,7652360.97043839,0
9457214.14405693,7652355.97043839,0
9457214.14405693,7652350.97043839,1
9457214.14405693,7652345.97043839,0
9457214.14405693,7652340.97043839,0
9457214.14405693,7652335.97043839,0
9457214.14405693,7652330.97043839,0
9457214.14405693,7652325.97043839,0
9457214.14405693,7652320.97043839,0
9457214.14405693,7652315.97043839,0
9457214.14405693,7652310.97043839,0
9457214.14405693,7652305.97043839,0
9457214.14405693,7652300.97043839,0
9457214.14405693,7652295.97043839,0
9457214.14405693,7652290.97043839,0
9457214.14405693,7652285.97043839,1
9457214.14405693,7652280.97043839,0
9457214.14405693,7652275.97043839,0
9457214.14405693,7652270.97043839,0
9457214.14405693,7652265.97043839,0
9457214.14405693,7652260.97043839,0
9457214.14405693,7652255.97043839,0
9457214.14405693,7652250.97043839,0
9457214.14405693,7652245.97043839,0
9457214.14405693,7652240.97043839,0
9457214.14405693,7652235.97043839,0
9457214.14405693,7652230.97043839,1
9457214.14405693,7652225.97043839,0
9457214.14405693,7652220.97043839,0
9457214.14405693,7652215.97043839,0
9457214.14405693,7652210.97043839,0
9457214.14405693,7652205.97043839,0
9457214.14405693,7652200.97043839,0
9457214.14405693,7652195.97043839,0
9457214.14405693,7652190.97043839,0
9457214.14405693,7652185.97043839,0
9457214.14405693,7652180.97043839,0
9457214.14405693,7652175.97043839,0
9457214.14405693,7652170.97043839,0
9457214.14405693,7652165.97043839,1
9457214.14405693,7652160.97043839,1
9457214.14405693,7652155.97043839,0
9457214.14405693,7652150.97043839,0
9457214.14405693,7652145.97043839,0
9457214.14405693,7652140.97043839,0
9457214.14405693,7652135.97043839,0
9457214.14405693,7652130.97043839,0
9457214.14405693,7652125.97043839,0
9457214.14405693,7652120.97043839,0
9457214.14405693,7652115.97043839,0
9457214.14405693,7652110.97043839,0
9457214.14405693,7652105.97043839,0
9457214.14405693,7652100.97043839,0
9457214.14405693,7652095.97043839,0
9457214.14405693,7652090.97043839,0
